,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
935,False,/tjPVwNdFqNrbclaXdZYeCpPD2Xi.jpg,[18],90257,['US'],en,Little Fires Everywhere,"The intertwined fates of the picture-perfect Richardson family and an enigmatic mother and daughter who upend their lives. Explore the weight of secrets, the nature of art and identity, the ferocious pull of motherhood – and the danger in believing that following the rules can avert disaster.",40.636,/7EQQMl0mp8L0hMxAUZNfoCh1Tkb.jpg,2020-03-18,Little Fires Everywhere,7.806,288
936,False,/iHLexEHCET03oGwe22gbHw0BfLL.jpg,[18],71225,['ES'],es,Las chicas del cable,"In 1920s Madrid, four women at the National Telephone Company ring in revolution as they deal with romance, envy and the modern workplace.",66.602,/lAwLmgq1zy0xJnusszmvWTLjFlO.jpg,2017-04-28,Cable Girls,7.806,452
937,False,/mFAiusk8yF0GeBK0xIcte4GdWWE.jpg,[99],129035,['US'],en,The Walking Dead: Origins,"The Walking Dead: Origins is a series of specials exploring the journeys of the series' most celebrated characters. Each episode charts the story of the zombie apocalypse from the point of view of a single character and features new interviews and narrations from the actors that portray these iconic characters, interwoven with clips from the most pivotal moments of their journeys so far.",56.017,/6stEKYqgLBhSieTRnnZ5ShE5ZPS.jpg,2021-07-15,The Walking Dead: Origins,7.8,475
938,False,/om2JVp4XOo2iU3CFeo9TqJEdsNu.jpg,"[18, 10766]",58539,['MX'],es,Corazón Indomable,"Corazón indomable is a Mexican telenovela produced by Nathalie Lartilleux for Televisa. It is a remake of Marimar, produced in 1994, and starring Thalía and Eduardo Capetillo.

Ana Brenda Contreras and Daniel Arenas star as the protagonists, while Ingrid Martz, Elizabeth Álvarez, Carlos de la Mota and René Strickler star as the antagonists.",132.638,/yXpYJyLptcASCUQxLI4bbE4SmZ2.jpg,2013-02-25,Wild at Heart,7.804,445
939,False,/k8rqfo7RWsaILRdXIfpEJcuG1lT.jpg,"[10766, 18]",115645,['BR'],pt,Gênesis,"The story of the first 2,300 years of humanity and recounts events exclusively from that period. The plot begins by giving us a greater understanding of why we exist and how we turned from perfection to imperfection. The origin of all social and racial problems is there at the beginning of everything, when via one decision a human being who only knew good and enjoyed it so much also chose to know evil.",97.177,/qZJt1XlRVbQhGV7MtZnbiR6vxPh.jpg,2021-01-19,Genesis,7.8,221
940,False,/qaBwj91q7bx21y4xFAAYHR7wrDL.jpg,"[18, 80]",87017,['US'],en,P-Valley,"Down deep in the Mississippi Delta, Trap music meets film noir in this kaleidoscopic story of a little-strip-club-that-could and the big characters who come through its doors—the hopeful, the lost, the broken, the ballers, the beautiful, and the damned.",142.392,/qAuKjGNbcwdhbpxSciak8BFjQ5F.jpg,2020-07-12,P-Valley,7.803,213
941,False,/dsBkVh0PWJ68ceJ58oJo63Plm63.jpg,"[18, 35]",80743,['US'],en,Insatiable,"A bullied teenager turns to beauty pageants as a way to exact her revenge, with the help of a disgraced coach who soon realizes he's in over his head.",79.009,/lHZ4xqGQlmyiFTOVtwnNpTcZgkd.jpg,2018-08-10,Insatiable,7.803,1571
942,False,/nKP93zAl680GAjRhRCYBAIOAHxS.jpg,"[18, 10766]",70176,['US'],es,Tierra de Reyes,"Set on horse ranches around Houston, Texas, this Spanish-language telenovela covers the three Gallardo brothers' search for vengeance against the wealthy del Junco family, following the mysterious death of their rodeo-riding sister.  The brothers soon become aware of the three beautiful del Junco daughters, and entanglements ensue...",104.871,/cwBNC3e86zvWrznlqrImsv1MJdB.jpg,2014-12-02,Land of Honor,7.803,446
943,False,/b1t0mS2MAqnMdh5opqi94rlDEjn.jpg,"[18, 35]",4588,['US'],en,ER,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,327.34,/rAxd8H0zGH61RWMPVZiR9zT4Nqk.jpg,1994-09-19,ER,7.803,753
944,False,/lmDDpCCei9kTPIZb13P2NAqpmvO.jpg,"[10759, 18, 10765]",60743,['US'],en,Constantine,A man struggling with his faith is haunted by the sins of his past but is suddenly thrust into the role of defending humanity from the gathering forces of darkness.,83.96,/gQ3bA1DBKyZwkDCHJFEAT0MkKpu.jpg,2014-10-24,Constantine,7.802,1435
945,False,/fHuFC0dyByATXExt0dxnc3DBlRs.jpg,[18],2673,['US'],en,The O.C.,"Ryan Atwood, a teen from the wrong side of the tracks, moves in with a wealthy family willing to give him a chance. But Ryan's arrival disturbs the status quo of the affluent, privileged community of Newport Beach, California.",209.163,/xDc6BMGDaeyalpSZ9KKk7RCBCz5.jpg,2003-08-05,The O.C.,7.802,746
946,False,/k47JEUTQsSMN532HRg6RCzZKBdB.jpg,"[10759, 18, 10768]",116135,['US'],en,Vikings: Valhalla,"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history.",144.607,/rDFy1fUU6OC3Mm0CLFB7u0fGwVN.jpg,2022-02-25,Vikings: Valhalla,7.8,738
947,False,/6KqJb0UcoDRSv2ek22sw1OBMLF0.jpg,"[16, 10759, 10765]",111111,['US'],en,Blood of Zeus,"In a brewing war between the gods of Olympus and the titans, Heron, a commoner living on the outskirts of ancient Greece, becomes mankind's best hope of surviving an evil demon army, when he discovers the secrets of his past.",47.647,/zXRR5tgGLtKrRmuN4ko9SLAdCiZ.jpg,2020-10-27,Blood of Zeus,7.794,450
948,False,/nztNvimm6aTeNN0Hm3KJ1B2EFyy.jpg,"[18, 35, 10766, 10751]",90823,"['AR', 'BR']",es,BIA,,52.5,/h9kcCCSZAuzBLJQtOaIv0HivocS.jpg,2019-06-24,BIA,7.797,317
949,False,/ecjeMjIWSJZEenJw1pTvurx6h0o.jpg,"[35, 16, 10765]",97645,['US'],en,Solar Opposites,"A family of aliens from a much better world must take refuge in middle America after the destruction of their planet. Their mission: protect the Pupa, a living super computer that will one day evolve into its true form, consume them and terraform the Earth.",106.981,/dPClRec0BXzWG7B9jsTdimoeJpM.jpg,2020-05-08,Solar Opposites,7.796,450
950,False,/aZFIRQR0QxIjRMHy7lxSKiug9Z2.jpg,"[18, 80, 10766]",63764,['US'],es,Señora Acero,"The adventures of Vicenta Acero, the feared coyote who now leads the dynasty of illicit dealings once under the control of her father.",451.311,/vXhBxsvpW2mGuXRbIK5Yazdp8Zg.jpg,2014-09-23,Senora Acero,7.796,560
951,False,/f534JE987WoKVUZ6l2aSACzr3IJ.jpg,"[18, 10766]",83596,['MX'],es,Amar a Muerte,,54.167,/sdBP4fFzHqxaROw7h4OWCuvrHmv.jpg,2018-10-29,Amar a Muerte,7.8,510
952,False,/mRa2K6Fx2iPE0dyCGKpbFWBsMbk.jpg,"[16, 10765, 35]",34793,['JP'],ja,GIRLSブラボー,"Small for his age, Yukinari has been bullied and abused by girls all his life. Now in high school, he has developed a rare condition: whenever girls touch him, or even come close, he breaks out in hives. Imagine his surprise, when he is suddenly transported to the city of Seiren on a mystic world invisibly orbiting the Earth, and populated with vast numbers of women and very few men. Fortunately, he has a new friend, Miharu-chan, whose touch inexplicably doesn't affect him.",62.378,/7oi1AruNAkgzKRn47muIP6Bq8iK.jpg,2004-07-05,Girls Bravo,7.8,280
953,False,/jke7vRfAfwViuwfJhuhzlpxQuHY.jpg,"[9648, 18]",113367,['US'],en,The Wilds,"A group of teen girls from different backgrounds must fight for survival after a plane crash strands them on a deserted island. The castaways both clash and bond as they learn more about each other, the secrets they keep, and the traumas they've all endured. But there’s just one twist… these girls did not end up on this island by accident.",61.194,/gRNKrpVLnDjco5g2ooL2FZomijA.jpg,2020-12-11,The Wilds,7.793,433
954,False,/xVMVIetkeKgdqKmROK1tBjxivYG.jpg,[18],90282,['US'],en,The Morning Show,"A behind-the-scenes look at the lives of the people who help America wake up in the morning, exploring the unique challenges faced by the men and women who carry out this daily televised ritual.",141.265,/oTfAheayTCWoselYuty8D6Lem2t.jpg,2019-11-01,The Morning Show,7.792,619
955,False,/tCjXy1iCsr2BVlNczafnkZ40LPn.jpg,"[18, 80, 10765]",60866,['US'],en,iZombie,"A medical student who becomes a zombie joins a Coroner's Office in order to gain access to the brains she must reluctantly eat so that she can maintain her humanity. But every brain she eats, she also inherits their memories and must now solve their deaths with help from the Medical examiner and a police detective.",166.333,/q4nqNwAhzVR7JuYctrWJvUWz3xR.jpg,2015-03-17,iZombie,7.792,2700
956,False,/eAj5C3Sb4LCQReg3LMCnJ2wh45T.jpg,"[10759, 16, 18, 9648]",49471,['JP'],ja,ダンガンロンパ 希望の学園と絶望の高校生 The Animation,"Being just a normal student without a special talent, Makoto Naegi wins a lottery to attend the prestigious Hope's Peak Academy where only the top prodigies attend. However, instead of this being the beginning of a wonderful high school life, it's a ticket to despair, because the only way to graduate from Hope's Peak Academy is to kill one of your fellow students or be one of their victims.",111.648,/2XKziwAUwPiOonJfSJxnEzFPNSU.jpg,2013-07-05,Danganronpa: The Animation,7.792,238
957,False,/cl36yfpaGw0emRdzPANsxqoiA4y.jpg,"[80, 18, 9648]",2171,['US'],en,Cold Case,The Philadelphia homicide squad's lone female detective finds her calling when she is assigned cases that have never been solved. Detective Lilly Rush combines her natural instincts with the updated technology available today to bring about justice for all the victims she can.,689.622,/5dmiNE8UdAqIyjjwZZWsjMhhV0b.jpg,2003-09-28,Cold Case,7.792,355
958,False,/gFkHcIh7iE5G0oVOgpmY8ONQjhl.jpg,"[18, 10765]",60735,['US'],en,The Flash,"After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on the persona of The Flash, the Fastest  Man Alive, to protect his city.",976.204,/yZevl2vHQgmosfwUdVNzviIfaWS.jpg,2014-10-07,The Flash,7.791,10848
959,False,/cvzpcE68wfD8FenvQlXw8eKPGRX.jpg,"[16, 35, 10751, 10765]",2429,['US'],en,Aaahh!!! Real Monsters,"Three young monsters — Ickis, Oblina and Krumm — attends an institute for monsters under a city dump and learn to frighten humans.",155.585,/zsNUtXQdLiqxlex0usKopmjrxGY.jpg,1994-10-29,Aaahh!!! Real Monsters,7.8,371
960,False,/p8A1HMw3f3djxMwQRccCuxdy754.jpg,[18],62084,['GB'],en,Poldark,"Britain is in the grip of a chilling recession... falling wages, rising prices, civil unrest - only the bankers are smiling. It's 1783 and Ross Poldark returns from the American War of Independence to his beloved Cornwall to find his world in ruins: his father dead, the family mine long since closed, his house wrecked and his sweetheart pledged to marry his cousin. But Ross finds that hope and love can be found when you are least expecting it in the wild but beautiful Cornish landscape.",65.859,/fTJZHMzlIGSJVPSe7Xz4p5SRwYP.jpg,2015-03-08,Poldark,7.8,257
961,False,/og0NmKvndLXQXCicBWd8GII1c17.jpg,"[80, 18, 10768]",80307,['GB'],en,Bodyguard,A troubled war veteran is assigned to protect a controversial politician who may be the target of a terror plot.,40.205,/5DUJTrHTRLHLCKWriPhdusQogAv.jpg,2018-08-26,Bodyguard,7.787,787
962,False,/2HtnTJLs3CDUTu6ug8rib5vNnU2.jpg,"[16, 80, 10765, 10759]",43865,['JP'],ja,PSYCHO-PASS サイコパス,"Psycho-Pass is set in a futuristic era in Japan where the Sibyl System, a powerful network of psychometric scanners, actively measures the biometrics of its citizens' minds. The resulting assessment is called a Psycho-Pass. When the calculated likelihood of an individual committing a crime, measured by the Crime Coefficient index, exceeds an accepted threshold, he or she is pursued, apprehended, and either arrested or decomposed by the field officers of the Crime Investigation Department of the Public Safety Bureau.",151.154,/29lrxUigmlzfbZQwdtCE8QUXguN.jpg,2012-10-12,Psycho-Pass,7.787,354
963,False,/sHQJBDTYgaysll00BzltV03Yw7o.jpg,[18],15842,"['CO', 'US', 'BR']",es,El Clon,"Lucas falls for a young Arab girl named Jade. She is caught between modern values and her Islamic upbringing. They separate and two decades pass. Then a strange turn of luck brings the pair together. Then Jade meets a clone, who is just like Lucas, but twenty years younger. She must choose between the man she loved and the memory she cherishes.",209.011,/g9byDszGYWJtHhZo88s5q3tW3FY.jpg,2010-02-15,El Clon,7.8,525
964,False,/be6mDIMv7cg8duWkcYVnTB8rphO.jpg,"[10759, 18, 80]",1973,['US'],en,24,"Counterterrorism agent Jack Bauer fights the bad guys of the world, a day at a time. With each week's episode unfolding in real-time, ""24"" covers a single day in the life of Bauer each season.",293.714,/iq6yrZ5LEDXf1ArCOYLq8PIUBpV.jpg,2001-11-06,24,7.788,1413
965,False,/fF3fi1YNoFxRdPOrQlXiDPCp6pE.jpg,"[18, 35]",65555,['TR'],tr,Kara Sevda,"Two separate worlds lie on two sides of the road in a seaside town. Both too close and way too far from each other. What happens when two young people from these worlds fall in love?  Kemal is one of the three children of a moderate family that lives in one of the inner neighborhoods of the town. His hand to mouth world has pinned all hopes on him. The motive of this world is not high aims, it’s to make a living and survive. It’s Kemal’s last year in mine engineering. His dreams are restricted with the truth and he doesn’t believe in miracles. Especially in miracles like love.  Kemal is soon tested with his disbelief and Nihan hops into his monotonous life. After that day Kemal’s world turns upside down and he loses control.",61.177,/wCo8QUccl6hBkCzOrm4AaLgc87J.jpg,2015-10-14,Endless Love,7.8,653
966,False,/uxeL61PTPCTE4HLxsHbjSxrgt4H.jpg,"[35, 10759, 18]",54583,[],es,Los heroes del norte,A series following the antics of five strangers who form a band in Mexico.,28.705,/77CXvgDq4vO4oMUbIMVeqCylgpV.jpg,2010-09-20,Los heroes del norte,7.8,418
967,False,/5ziXtCZye3NowgFJCBrK3kTd7vn.jpg,"[18, 80, 9648, 10765]",60726,['US'],en,Forever,"Doctor Henry Morgan, New York City’s star medical examiner, has a secret. He doesn't just study the dead to solve criminal cases, he does it to solve the mystery that has eluded him for 200 years—the answer to his own inexplicable immortality. This long life has given Henry remarkable observation skills which impresses his new partner, Detective Jo Martinez. Each week, a new case and their budding friendship will reveal layers of Henry’s long and colorful past. Only his best friend and confidant, Abe knows Henry’s secret.",58.876,/4OnnU4j2tQEOnsPnRZswW91v9vr.jpg,2014-09-22,Forever,7.784,519
968,False,/5ME2ayualWbyWaZYLWLjIivSi36.jpg,"[18, 80]",70828,['ZA'],es,Alias JJ,"As the Medellín Cartel crumbles, Pablo Escobar's No. 1 hit man struggles to stay alive and gain respect in the prison hierarchy.",72.458,/iaIFLYKIInDohWnq2Lm63PKipi6.jpg,2017-02-08,Surviving Escobar - Alias JJ,7.8,1021
969,False,/86Lac0EmcXyKM40MC9yjRHI62hk.jpg,"[18, 9648, 80]",61859,['GB'],en,The Night Manager,"Former British soldier Jonathan Pine navigates the shadowy recesses of Whitehall and Washington where an unholy alliance operates between the intelligence community and the secret arms trade. To infiltrate the inner circle of lethal arms dealer Richard Onslow Roper, Pine must himself become a criminal.",66.346,/hdCC5N42cXERbzIn6ED7oqTKtkq.jpg,2016-02-21,The Night Manager,7.783,922
970,False,/qVBExiGdG8uiPK9BcWD0881u8uh.jpg,"[18, 10765]",64464,['US'],en,11.22.63,"An English teacher travels back in time to prevent the Kennedy assassination, but discovers he is attached to the life he has made in a bygone era.",39.823,/1fH41ccMKvgDTbbcCxWWH6fznah.jpg,2016-02-15,11.22.63,7.779,1371
971,False,/zPZclFu91i3TEqfyIAK2lLxuI2D.jpg,"[10765, 18]",61664,['US'],en,Sense8,"One gunshot, one death, one moment out of time that irrevocably links eight minds in disparate parts of the world, putting them in each other's lives, each other's secrets, and in terrible danger. Ordinary people suddenly reborn as ""Sensates.""",92.202,/kmyvlQ9QKzgdZY31rXaUlgCnzrB.jpg,2015-06-05,Sense8,7.778,1486
972,False,/aevtJFc9EKw4HhKAZSlSlxr0aXB.jpg,"[80, 18, 9648]",86848,['US'],en,Evil,"Skeptical female clinical psychologist Kristen Bouchard joins a priest-in-training and a blue-collar contractor as they investigate supposed miracles, demonic possessions, and other extraordinary occurrences to see if there’s a scientific explanation or if something truly supernatural is at work.",129.656,/kkVRKLRy3Gj6nIzMldSmtr8zU8n.jpg,2019-09-26,Evil,7.8,523
973,False,/aYjkq0zO1PJHFTCeogooepiSXzd.jpg,"[18, 10766]",82282,['MX'],es,"Like, la Leyenda","The experiences of a group of young people interned at the Life Institute of Knowledge and Evolution (LIKE), a prestigious and cosmopolitan educational institution, with a supposedly modern and open educational system, but in reality it is deeply traditional and schematic.",36.523,/nKnwPLuDRtKm7Qa6zkxyMfj00ZA.jpg,2018-09-10,"Like, la Leyenda",7.78,468
974,False,/nBkF6LVt0y8ly4QhUcN0n5nVPBz.jpg,"[18, 80]",71722,['US'],en,Deception,"Cameron Black is the world's greatest illusionist. At least, that's what people used to call him—before his greatest secret was exposed and his career destroyed. Even worse, Cameron has good reason to believe this was no accident.",41.358,/fRQ3JV67ADyTrRNyXqefqJkJsD4.jpg,2018-03-11,Deception,7.775,213
